STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",11/30/2004,8.5,0.27,,,35,38,31,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/1/2004,8.95,0,,,27,31,22,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/2/2004,6.04,0,,,27,35,19,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/3/2004,7.61,0,,,25,33,16,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/4/2004,10.96,0,,,33,40,26,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/5/2004,8.28,0.06,,,35,47,22,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/6/2004,6.04,0.01,,,50,54,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/7/2004,12.53,0.63,,,46,51,40,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/8/2004,8.05,0,,,40,42,37,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/9/2004,6.04,0,,,42,49,35,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/10/2004,7.16,0.02,,,41,44,37,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/11/2004,13.42,0,,,36,38,33,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/12/2004,22.59,0,,,38,44,32,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/13/2004,18.57,0,,,26,32,19,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/14/2004,9.4,0,,,22,29,14,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/15/2004,14.09,0,,,26,38,14,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/16/2004,14.32,0,,,32,43,21,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/17/2004,6.26,0,,,25,33,16,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/18/2004,13.2,0.04,,,28,38,18,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/19/2004,12.75,0,,,11,18,3,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/20/2004,17.22,0,,,19,28,10,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/21/2004,16.33,0,,,23,33,13,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/22/2004,11.86,0,,,10,14,6,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/23/2004,13.87,0,,,11,18,3,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/24/2004,9.17,0,,,4,12,-5,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/25/2004,8.28,0,,,16,20,11,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/26/2004,6.71,0,,,17,24,9,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/27/2004,7.61,0,,,17,26,7,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/28/2004,10.74,0,,,33,42,23,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/29/2004,3.13,0,,,37,55,19,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/30/2004,13.42,0.01,,,,,,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",12/31/2004,15.21,0,,,0,,,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/1/2005,10.51,0.4,,,33,44,21,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/2/2005,9.17,0.1,,,42,53,31,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/3/2005,10.96,0.21,,,33,35,31,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/4/2005,10.96,0.06,,,32,35,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/5/2005,17.22,0.08,,,28,30,26,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/6/2005,9.17,0.12,,,18,27,8,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/7/2005,6.49,0,,,16,27,4,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/8/2005,6.04,0,,,26,27,24,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/9/2005,12.97,0,,,30,34,26,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/10/2005,6.04,0,,,32,35,29,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/11/2005,9.62,0.07,,,35,36,33,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/12/2005,10.74,0.74,,,48,60,35,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/13/2005,12.3,0.33,,,29,43,14,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/14/2005,10.29,0,,,9,14,3,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/15/2005,8.05,0,,,9,13,4,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/16/2005,10.74,0,,,8,13,2,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/17/2005,9.62,0,,,5,9,1,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/18/2005,15.88,0.06,,,12,24,0,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/19/2005,11.86,0,,,30,36,24,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/20/2005,8.5,0.02,,,26,28,24,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/21/2005,10.29,0.2,,,21,25,16,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/22/2005,16.78,0.09,,,17,22,11,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/23/2005,8.28,0,,,13,21,4,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/24/2005,10.51,0,,,23,31,14,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/25/2005,6.93,0,,,30,42,17,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/26/2005,15.43,0,,,24,35,13,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/27/2005,6.26,0,,,14,22,6,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/28/2005,8.72,0,,,19,30,8,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/29/2005,4.03,0,,,29,36,21,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/30/2005,7.83,0,,,29,37,21,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",1/31/2005,2.01,0,,,27,37,16,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/1/2005,3.58,0,,,28,35,21,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/2/2005,3.8,0,,,26,37,15,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/3/2005,5.14,0,,,29,43,14,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/4/2005,6.04,0,,,36,50,21,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/5/2005,8.72,0,,,41,53,29,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/6/2005,7.38,0.13,,,40,46,34,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/7/2005,8.5,0.13,,,39,45,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/8/2005,9.84,0.01,,,29,33,25,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/9/2005,8.28,0,,,27,29,24,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/10/2005,10.29,0,,,27,32,21,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/11/2005,11.63,0,,,32,42,21,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/12/2005,5.37,0,,,39,53,25,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/13/2005,11.18,0.45,,,39,41,36,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/14/2005,14.54,0.12,,,42,48,35,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/15/2005,5.37,0.1,,,38,42,33,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/16/2005,11.41,0,,,30,34,25,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/17/2005,14.76,0,,,21,27,15,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/18/2005,7.61,0,,,18,26,9,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/19/2005,9.17,0,,,31,41,20,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/20/2005,10.29,0.2,,,35,37,32,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/21/2005,6.49,0,,,35,37,32,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/22/2005,5.59,0.03,,,28,35,21,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/23/2005,3.58,0,,,27,36,18,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/24/2005,3.13,0,,,29,36,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/25/2005,8.05,0,,,33,42,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/26/2005,8.28,0,,,27,36,18,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/27/2005,9.4,0.13,,,33,39,27,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/28/2005,12.08,0.17,,,32,36,27,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/1/2005,14.76,0,,,22,27,17,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/2/2005,9.84,0,,,18,24,11,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/3/2005,3.13,0,,,22,34,9,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/4/2005,5.37,0.01,,,32,45,18,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/5/2005,8.5,0,,,35,41,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/6/2005,16.11,0,,,49,63,34,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/7/2005,16.11,0.04,,,41,55,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/8/2005,9.4,0,,,23,30,16,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/9/2005,8.28,0,,,23,31,15,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/10/2005,12.75,0.05,,,28,38,18,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/11/2005,15.66,0,,,30,36,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/12/2005,12.97,0,,,26,34,18,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/13/2005,5.37,0,,,23,34,11,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/14/2005,5.37,0,,,28,37,18,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/15/2005,7.16,0,,,30,42,18,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/16/2005,9.4,0,,,37,50,23,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/17/2005,8.72,0,,,33,37,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/18/2005,11.41,0.04,,,41,49,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/19/2005,9.84,0.04,,,40,46,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/20/2005,8.5,0,,,33,41,25,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/21/2005,8.72,0,,,31,42,20,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/22/2005,14.09,0,,,34,44,23,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/23/2005,13.65,0,,,34,43,25,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/24/2005,3.58,0.12,,,36,49,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/25/2005,11.41,0.1,,,36,38,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/26/2005,4.47,0,,,39,49,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/27/2005,3.8,0,,,38,52,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/28/2005,5.59,0,,,45,65,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/29/2005,12.97,0,,,53,70,35,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/30/2005,17.22,0.33,,,65,77,53,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/31/2005,17.22,0.01,,,49,60,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/1/2005,7.61,0.22,,,45,57,32,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/2/2005,10.96,0.01,,,47,59,35,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/3/2005,3.36,0,,,48,66,29,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/4/2005,8.95,0,,,56,76,36,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/5/2005,13.42,0,,,63,76,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/6/2005,7.83,0.06,,,65,78,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/7/2005,15.43,0.04,,,48,58,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/8/2005,8.95,0,,,49,65,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/9/2005,8.5,0,,,54,70,38,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/10/2005,9.4,0,,,63,81,45,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/11/2005,13.2,0,,,68,78,57,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/12/2005,12.75,0.81,,,51,59,42,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/13/2005,15.21,0,,,46,58,34,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/14/2005,8.95,0,,,49,65,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/15/2005,6.26,0,,,48,65,31,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/16/2005,5.37,0,,,54,73,34,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/17/2005,7.16,0.04,,,61,74,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/18/2005,5.82,0,,,64,81,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/19/2005,12.53,0,,,65,79,51,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/20/2005,14.32,0,,,58,70,45,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/21/2005,11.86,0.04,,,51,59,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/22/2005,13.87,0.58,,,42,45,38,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/23/2005,16.33,0,,,38,43,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/24/2005,15.66,0,,,43,53,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/25/2005,15.43,0,,,51,66,35,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/26/2005,12.75,0.05,,,49,56,41,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/27/2005,13.42,0,,,47,55,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/28/2005,6.49,0,,,47,56,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/29/2005,0,0,,,45,54,36,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/30/2005,7.61,0,,,45,55,34,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/1/2005,12.53,0,,,40,49,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/2/2005,12.97,0,,,37,43,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/3/2005,7.61,0,,,41,53,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/4/2005,5.82,0,,,46,62,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/5/2005,6.93,0,,,52,69,34,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/6/2005,10.07,0,,,61,76,45,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/7/2005,8.5,0.03,,,56,65,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/8/2005,8.5,0,,,65,83,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/9/2005,12.53,0.14,,,67,75,59,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/10/2005,10.74,0,,,70,82,58,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/11/2005,16.33,0.34,,,54,64,44,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/12/2005,14.99,0.1,,,48,54,41,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/13/2005,8.5,0.1,,,58,70,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/14/2005,14.99,0,,,54,64,44,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/15/2005,9.84,0,,,48,54,41,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/16/2005,4.7,0,,,50,60,40,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/17/2005,8.5,0,,,60,72,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/18/2005,10.07,0.06,,,66,76,55,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/19/2005,8.5,1.37,,,64,74,53,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/20/2005,11.41,0,,,58,68,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/21/2005,4.03,0,,,57,71,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/22/2005,12.53,0.01,,,69,80,57,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/23/2005,12.53,0,,,61,71,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/24/2005,9.62,0,,,58,70,45,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/25/2005,5.59,0,,,56,68,43,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/26/2005,10.07,0,,,64,74,53,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/27/2005,10.51,0.03,,,59,71,47,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/28/2005,8.5,0.01,,,58,68,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/29/2005,3.36,0,,,56,68,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/30/2005,5.37,0,,,59,75,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/31/2005,6.93,0,,,58,74,42,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/1/2005,9.4,0,,,65,79,51,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/2/2005,8.5,0,,,67,79,54,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/3/2005,6.49,0,,,67,73,61,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/4/2005,10.96,0.53,,,72,85,59,0
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/5/2005,13.42,0,,,75,85,65,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/6/2005,11.86,0,,,76,88,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/7/2005,8.28,0,,,76,92,60,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/8/2005,6.93,0,,,78,90,65,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/9/2005,4.7,0,,,75,88,62,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/10/2005,8.28,0,,,78,87,69,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/11/2005,12.08,0.06,,,79,88,69,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/12/2005,6.71,0,,,76,81,70,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/13/2005,7.38,0.01,,,77,89,65,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/14/2005,16.55,0,,,73,79,66,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/15/2005,11.41,0,,,63,72,54,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/16/2005,8.95,0,,,64,79,49,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/17/2005,8.05,0,,,60,72,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/18/2005,6.71,0,,,59,72,45,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/19/2005,3.58,0,,,64,80,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/20/2005,3.36,0,,,70,86,53,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/21/2005,7.61,0,,,75,90,60,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/22/2005,6.71,0,,,71,85,57,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/23/2005,9.17,0,,,76,94,58,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/24/2005,11.41,0,,,83,95,70,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/25/2005,5.82,0,,,81,95,66,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/26/2005,6.04,0,,,82,95,69,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/27/2005,5.59,0,,,82,94,69,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/28/2005,7.16,0,,,82,92,72,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/29/2005,5.37,0,,,81,91,70,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/30/2005,12.75,0,,,80,91,69,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/1/2005,10.74,0,,,65,74,55,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/2/2005,5.14,0,,,64,79,48,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/3/2005,7.61,0,,,69,85,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/4/2005,8.72,0.21,,,73,83,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/5/2005,6.49,0.01,,,72,85,58,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/6/2005,8.05,0,,,70,82,58,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/7/2005,8.28,0,,,70,82,58,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/8/2005,4.7,0,,,71,87,55,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/9/2005,4.03,0,,,73,90,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/10/2005,4.47,0,,,76,92,60,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/11/2005,8.05,0,,,76,90,61,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/12/2005,12.08,0.01,,,77,82,72,
